PRODUCTID,PRICE_UNITARIO,QUANTITY,DELIVERYDATE,ANIO,DIA,INGRESO_TOTAL,PRODCATEGORYID,SEMANA,DIA_SEMANA_Monday,DIA_SEMANA_Saturday,DIA_SEMANA_Sunday,DIA_SEMANA_Thursday,DIA_SEMANA_Tuesday,DIA_SEMANA_Wednesday,MES_10,MES_11,MES_12,MES_2,MES_3,MES_4,MES_5,MES_6,MES_7,MES_8,MES_9,SHORT_DESCR_CAT_Cruiser,SHORT_DESCR_CAT_Cyclo-cross Bike,SHORT_DESCR_CAT_Downhill Bike,SHORT_DESCR_CAT_Hybrid Bike,SHORT_DESCR_CAT_Mountain Bike,SHORT_DESCR_CAT_Racing Bike,SHORT_DESCR_CAT_Road Bike,SHORT_DESCR_CAT_eBike
MB-1032,-0.3313759578792488,0.857044259572786,2019-04-02,2019,2,-0.015410417297845282,MB,2019-04-01,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
RO-1001,-0.7527341099229227,-0.877774801815794,2019-03-15,2019,15,-0.7105299709499547,RO,2019-03-11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
BX-1014,-0.6035711465379529,0.857044259572786,2019-03-15,2019,15,-0.3307646437477078,BX,2019-03-11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BX-1015,-0.8757663351966569,-1.571702426371226,2019-03-15,2019,15,-0.8111279691874609,BX,2019-03-11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CB-1162,-0.8207829070875987,1.5509718841282178,2019-03-10,2019,10,-0.5193464711647255,CB,2019-03-04,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
BX-1014,-0.6035711465379529,-0.530810989538078,2019-03-10,2019,10,-0.582732670681148,BX,2019-03-04,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CC-1023,-0.2976237544855695,-0.18384717726036204,2019-03-10,2019,10,-0.2982043198667595,CC,2019-03-04,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
HB-1176,-0.38581499561098964,-1.22473861409351,2019-03-10,2019,10,-0.6456458388578955,HB,2019-03-04,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
HB-1171,-0.6580101842696937,-0.877774801815794,2019-04-01,2019,1,-0.6693762443982476,HB,2019-04-01,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
RC-1051,0.3218924949016409,-1.571702426371226,2019-04-01,2019,1,-0.6376831446400365,RC,2019-04-01,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
DB-1083,-0.38581499561098964,0.857044259572786,2019-04-01,2019,1,-0.07848126258781778,DB,2019-04-01,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
RC-1054,1.955063626853865,-0.530810989538078,2019-04-01,2019,1,0.8994321936332058,RC,2019-04-01,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
BX-1013,-0.7941077785990457,-0.530810989538078,2019-04-01,2019,1,-0.6931066499385998,BX,2019-04-01,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
DB-1081,-0.22249788241576718,0.51008044729507,2019-04-01,2019,1,-0.007447723079986254,DB,2019-04-01,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
RC-1054,1.955063626853865,-1.571702426371226,2019-04-01,2019,1,-0.4011674748026396,RC,2019-04-01,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
MB-1033,1.138478060877753,-0.530810989538078,2019-04-01,2019,1,0.4264008539584121,MB,2019-04-01,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
RO-1003,-0.6460335959687107,-0.18384717726036204,2019-04-01,2019,1,-0.5504877010266495,RO,2019-04-01,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
MB-1034,0.3218924949016409,0.16311663501735396,2019-04-07,2019,7,0.3474046202327215,MB,2019-04-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
BX-1014,-0.6035711465379529,0.857044259572786,2019-04-07,2019,7,-0.3307646437477078,BX,2019-04-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CB-1163,-0.8817546293471484,-0.877774801815794,2019-04-07,2019,7,-0.7665841847014178,CB,2019-04-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
RC-1052,1.138478060877753,1.5509718841282178,2019-04-07,2019,7,2.318053181317912,RC,2019-04-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
RC-1056,0.3218924949016409,-1.22473861409351,2019-04-07,2019,7,-0.44066559166548486,RC,2019-04-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
RC-1056,0.3218924949016409,-1.22473861409351,2019-04-07,2019,7,-0.44066559166548486,RC,2019-04-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
MB-1033,1.138478060877753,-0.530810989538078,2019-04-07,2019,7,0.4264008539584121,MB,2019-04-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
BX-1011,-0.9029858540625273,0.857044259572786,2019-04-07,2019,7,-0.6776542928425565,BX,2019-04-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
EB-1134,1.5745347531089968,-1.571702426371226,2019-04-07,2019,7,-0.45627562587475307,EB,2019-04-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
EB-1135,0.5946320739376624,-1.22473861409351,2019-04-07,2019,7,-0.3616693579397943,EB,2019-04-01,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
RC-1052,1.138478060877753,-0.530810989538078,2019-04-08,2019,8,0.4264008539584121,RC,2019-04-08,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
HB-1175,-0.5491321088062121,1.5509718841282178,2019-04-08,2019,8,-0.1259420736685221,HB,2019-04-08,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
HB-1172,-0.6035711465379529,-1.22473861409351,2019-04-08,2019,8,-0.708716684147868,HB,2019-04-08,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
RC-1057,1.682868438195161,-1.22473861409351,2019-04-08,2019,8,-0.04647280860315674,RC,2019-04-08,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
EB-1135,0.5946320739376624,-1.22473861409351,2019-04-08,2019,8,-0.3616693579397943,EB,2019-04-08,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
HB-1176,-0.38581499561098964,-0.18384717726036204,2019-04-08,2019,8,-0.3620635507228566,HB,2019-04-08,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
EB-1132,-0.004197341111486536,-1.22473861409351,2019-04-08,2019,8,-0.5351141824872186,EB,2019-04-08,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
RC-1053,1.4651122872681979,-1.571702426371226,2019-04-08,2019,8,-0.4721221757538587,RC,2019-04-08,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
RC-1054,1.955063626853865,-0.530810989538078,2019-04-08,2019,8,0.8994321936332058,RC,2019-04-08,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
HB-1173,-0.6852297031355641,-0.18384717726036204,2019-04-08,2019,8,-0.5788695814071371,HB,2019-04-08,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
MB-1034,0.3218924949016409,0.857044259572786,2019-04-16,2019,16,0.7414397261818247,MB,2019-04-15,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
RC-1057,1.682868438195161,-0.530810989538078,2019-04-16,2019,16,0.7417550804082746,RC,2019-04-15,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
EB-1134,1.5745347531089968,1.204008071850502,2019-04-16,2019,16,2.571124948043927,EB,2019-04-15,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
DB-1083,-0.38581499561098964,0.51008044729507,2019-04-16,2019,16,-0.17300869196616406,DB,2019-04-15,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
BX-1012,-0.8213272974649161,1.5509718841282178,2019-04-16,2019,16,-0.5201348567308502,BX,2019-04-15,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CC-1023,-0.2976237544855695,-0.877774801815794,2019-04-16,2019,16,-0.512802870965891,CC,2019-04-15,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
MB-1033,1.138478060877753,-1.22473861409351,2019-04-16,2019,16,-0.204149921828088,MB,2019-04-15,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
RC-1054,1.955063626853865,0.857044259572786,2019-03-20,2019,20,2.633565084881,RC,2019-03-18,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
BX-1015,-0.8757663351966569,-0.530810989538078,2019-03-19,2019,19,-0.7404097839060791,BX,2019-03-18,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BX-1013,-0.7941077785990457,0.51008044729507,2019-03-19,2019,19,-0.5869111141816086,BX,2019-03-18,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CB-1163,-0.8817546293471484,-0.18384717726036204,2019-03-19,2019,19,-0.7211731760926375,CB,2019-03-18,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CC-1022,-0.38527060523367224,0.51008044729507,2019-03-19,2019,19,-0.1724568220698768,CC,2019-03-18,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
EB-1135,0.5946320739376624,1.5509718841282178,2019-03-19,2019,19,1.5304560007593808,EB,2019-03-18,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
RC-1052,1.138478060877753,-1.571702426371226,2019-03-19,2019,19,-0.519425309721338,RC,2019-03-18,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
EB-1132,-0.004197341111486536,0.857044259572786,2019-03-19,2019,19,0.36364536289488947,EB,2019-03-18,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
CB-1162,-0.8207829070875987,-0.877774801815794,2019-03-19,2019,19,-0.7400944296796294,CB,2019-03-18,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CB-1163,-0.8817546293471484,-0.18384717726036204,2019-04-15,2019,15,-0.7211731760926375,CB,2019-04-15,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
MB-1033,1.138478060877753,1.204008071850502,2019-04-15,2019,15,2.0027777934246624,MB,2019-04-15,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
